_RAJ2000	_DEJ2000	nSFR	GLON	GLAT	Type	n_Name	Name	Comp	RA1950	DE1950	Band	Ref
266.22256	-28.87221	0.00+0.19	359.971	0.1700	IR	 	17417-2851	 	17 41 42.900	-28 51 07.000	100	86012
266.22256	-28.87221	0.00+0.19	359.971	0.1700	IR	 	17417-2851	 	17 41 42.900	-28 51 07.000	60	86012
266.22256	-28.87221	0.00+0.19	359.971	0.1700	IR	 	17417-2851	 	17 41 42.900	-28 51 07.000	25	86012
266.22256	-28.87221	0.00+0.19	359.971	0.1700	IR	 	17417-2851	 	17 41 42.900	-28 51 07.000	12	86012
266.22256	-28.87221	0.00+0.19	359.971	0.1700	M	 	CS	 	17 41 42.900	-28 51 07.000	97.981	96005
266.22256	-28.87219	0.00+0.19	359.971	0.1700	M	 	NH3	 	17 41 42.900	-28 51 06.900	23.694	96008
266.22256	-28.87219	0.00+0.19	359.971	0.1700	M	 	NH3	 	17 41 42.900	-28 51 06.900	23.723	96008
266.93559	-28.86848	0.50-0.75	0.300	-0.3600	R	 	 	 	17 44 34.000	-28 51 06.000	22.2	86050
266.43176	-28.87092	0.07+0.01	 	 	R	 	W 24	 	17 42 33.100	-28 51 06.000	4.8	80018
266.43176	-28.87092	0.07+0.01	 	 	R	 	 	 	17 42 33.100	-28 51 06.000	4.875	78000
266.43176	-28.87092	0.07+0.01	0.100	0.0100	M	 	H2CO	 	17 42 33.100	-28 51 06.000	4.830	80018
267.17271	-28.86705	0.50-0.75	0.390	-0.5400	R	 	 	 	17 45 30.900	-28 51 05.000	4.85	96059
266.43343	-28.87064	0.07+0.01	 	 	R	 	 	 	17 42 33.500	-28 51 05.000	10.7	76056
266.43134	-28.86926	0.07+0.01	 	 	R	 	 	 	17 42 33.000	-28 51 00.000	5.0	71003
266.25838	-28.86926	0.00+0.19	359.980	0.1500	R	 	 	S8	17 41 51.500	-28 50 57.000	10.700	89061
266.25838	-28.86926	0.00+0.19	359.980	0.1500	R	 	 	S8	17 41 51.500	-28 50 57.000	10.700	89061
266.42800	-28.86844	0.07+0.04	0.074	0.0500	R	 	 	W-8	17 42 32.200	-28 50 57.000	4.995	89049
266.42299	-28.86819	0.07+0.04	0.074	0.0500	R	 	 	W-7	17 42 31.000	-28 50 56.000	4.995	89049
266.22796	-28.86858	0.00+0.19	359.975	0.1720	IR	 	 	IRS	17 41 44.200	-28 50 54.000	4.8	88035
266.22796	-28.86858	0.00+0.19	359.975	0.1720	IR	 	 	IRS	17 41 44.200	-28 50 54.000	3.5	88035
266.22796	-28.86858	0.00+0.19	359.975	0.1720	IR	 	 	IRS	17 41 44.200	-28 50 54.000	2.2	88035
266.22796	-28.86858	0.00+0.19	359.975	0.1720	IR	 	 	IRS	17 41 44.200	-28 50 54.000	1.65	88035
267.19644	-28.86388	0.50-0.75	0.421	-0.5550	IR	 	17456-2850	 	17 45 36.600	-28 50 54.000	100	86012
267.19644	-28.86388	0.50-0.75	0.421	-0.5550	IR	 	17456-2850	 	17 45 36.600	-28 50 54.000	60	86012
267.19644	-28.86388	0.50-0.75	0.421	-0.5550	IR	 	17456-2850	 	17 45 36.600	-28 50 54.000	25	86012
267.19644	-28.86388	0.50-0.75	0.421	-0.5550	IR	 	17456-2850	 	17 45 36.600	-28 50 54.000	12	86012
266.22820	-28.86833	0.00+0.19	359.971	0.1700	IR	 	17417-2851	VR1	17 41 44.260	-28 50 53.100	100	93086
266.22820	-28.86833	0.00+0.19	359.971	0.1700	IR	 	17417-2851	 	17 41 44.260	-28 50 53.100	60	93086
266.22820	-28.86833	0.00+0.19	359.971	0.1700	IR	 	17417-2851	 	17 41 44.260	-28 50 53.100	25	93086
266.22820	-28.86833	0.00+0.19	359.971	0.1700	IR	 	17417-2851	 	17 41 44.260	-28 50 53.100	12	93086
266.22545	-28.86803	0.00+0.19	359.976	0.1700	IR	 	 	IRS2	17 41 43.600	-28 50 52.000	2.19	94071
266.22545	-28.86803	0.00+0.19	359.976	0.1700	IR	 	 	IRS2	17 41 43.600	-28 50 52.000	2.2	92025
266.22545	-28.86803	0.00+0.19	359.976	0.1700	IR	 	 	IRS2	17 41 43.600	-28 50 52.000	1.65	92025
266.22545	-28.86803	0.00+0.19	359.976	0.1700	IR	 	 	IRS2	17 41 43.600	-28 50 52.000	1.25	92025
266.22753	-28.86775	0.00+0.19	359.975	0.1720	IR	 	 	IRS1	17 41 44.100	-28 50 51.000	3.5	94071
266.22753	-28.86775	0.00+0.19	359.975	0.1720	IR	 	 	IRS1	17 41 44.100	-28 50 51.000	2.2	94071
266.22753	-28.86775	0.00+0.19	359.975	0.1720	IR	 	 	IRS1	17 41 44.100	-28 50 51.000	1.65	94071
266.22753	-28.86775	0.00+0.19	359.975	0.1720	IR	 	 	IRS1	17 41 44.100	-28 50 51.000	1.25	94071
266.22753	-28.86775	0.00+0.19	359.975	0.1720	IR	 	 	IRS1	17 41 44.100	-28 50 51.000	3.78	94071
266.22753	-28.86775	0.00+0.19	359.975	0.1720	IR	 	 	IRS1	17 41 44.100	-28 50 51.000	2.19	94071
266.22753	-28.86775	0.00+0.19	359.975	0.1720	IR	 	 	IRS1	17 41 44.100	-28 50 51.000	2.2	92025
266.22753	-28.86775	0.00+0.19	359.975	0.1720	IR	 	 	IRS1	17 41 44.100	-28 50 51.000	1.65	92025
266.53509	-28.86626	0.12-0.06	0.119	-0.0610	R	 	 	23	17 42 57.900	-28 50 51.000	4.995	78018
266.22758	-28.86769	0.00+0.19	359.977	0.1680	M	 	H2O-E	 	17 41 44.110	-28 50 50.800	22.2	93086
267.16893	-28.86235	0.50-0.75	0.410	-0.5300	IR	 	FIR 40	 	17 45 30.000	-28 50 48.000	69	84048
266.42047	-28.86431	0.07+0.04	0.074	0.0500	R	 	 	W-6	17 42 30.400	-28 50 42.000	4.995	89049
266.25085	-28.86458	0.00+0.19	359.980	0.1500	R	 	 	S8	17 41 49.700	-28 50 40.000	4.750	89061
266.25085	-28.86458	0.00+0.19	359.980	0.1500	R	 	 	S8	17 41 49.700	-28 50 40.000	4.750	89061
266.41338	-28.86351	0.07+0.04	0.074	0.0500	R	 	 	W-5	17 42 28.700	-28 50 39.000	4.995	89049
266.41629	-28.86266	0.07+0.04	0.074	0.0500	R	 	 	W-4	17 42 29.400	-28 50 36.000	4.995	89049
267.19724	-28.85777	0.50-0.75	0.430	-0.5500	IR	 	RAFGL 2009	 	17 45 36.800	-28 50 32.000	27.4	83057
267.19724	-28.85777	0.50-0.75	0.430	-0.5500	IR	 	RAFGL 2009	 	17 45 36.800	-28 50 32.000	19.8	83057
267.19724	-28.85777	0.50-0.75	0.430	-0.5500	IR	 	RAFGL 2009	 	17 45 36.800	-28 50 32.000	11.0	83057
266.22250	-28.86221	0.00+0.19	359.980	0.1750	IR	 	 	IRS3	17 41 42.900	-28 50 31.000	3.78	94071
266.22250	-28.86221	0.00+0.19	359.980	0.1750	IR	 	 	IRS3	17 41 42.900	-28 50 31.000	2.19	94071
266.22250	-28.86221	0.00+0.19	359.980	0.1750	IR	 	 	IRS3	17 41 42.900	-28 50 31.000	2.2	92025
266.22250	-28.86221	0.00+0.19	359.980	0.1750	IR	 	 	IRS3	17 41 42.900	-28 50 31.000	1.65	92025
266.19115	-28.86062	359.97+0.20	359.967	0.1990	M	 	H2O-E	 	17 41 35.380	-28 50 24.700	22.2	93086
266.19165	-28.86042	359.97+0.20	359.967	0.1990	IR	 	17415-2850	 	17 41 35.500	-28 50 24.000	100	93086
266.19165	-28.86042	359.97+0.20	359.967	0.1990	IR	 	17415-2850	 	17 41 35.500	-28 50 24.000	60	93086
266.19165	-28.86042	359.97+0.20	359.967	0.1990	IR	 	17415-2850	 	17 41 35.500	-28 50 24.000	25	93086
266.19165	-28.86042	359.97+0.20	359.967	0.1990	IR	 	17415-2850	 	17 41 35.500	-28 50 24.000	12	93086
266.40293	-28.85856	0.07+0.04	 	 	R	 	 	 	17 42 26.200	-28 50 21.000	10.7	76056
266.40210	-28.85857	0.07+0.04	0.070	0.0400	IR	 	 	 	17 42 26.000	-28 50 21.000	100	78027
266.40210	-28.85857	0.07+0.04	0.070	0.0400	IR	 	 	 	17 42 26.000	-28 50 21.000	50	78027
266.40210	-28.85857	0.07+0.04	0.070	0.0400	IR	 	 	 	17 42 26.000	-28 50 21.000	30	78027
266.47418	-28.85599	0.10-0.01	 	 	M	 	NH3	max	17 42 43.300	-28 50 13.000	23.7	81023
266.47418	-28.85599	0.12-0.06	0.100	-0.0100	M	 	NH3	max	17 42 43.300	-28 50 13.000	23.7	81023
266.26872	-28.85671	0.00+0.19	0.010	0.1400	IR	 	FIR 26	 	17 41 54.000	-28 50 12.000	69	84048
266.44417	-28.85558	0.07+0.01	 	 	R	 	 	S18	17 42 36.100	-28 50 11.000	10.700	89061
266.44417	-28.85558	0.07+0.01	 	 	R	 	 	S18	17 42 36.100	-28 50 11.000	10.700	89061
266.40666	-28.85549	0.07+0.04	0.074	0.0500	R	 	 	W-3	17 42 27.100	-28 50 10.000	4.995	89049
266.44791	-28.85418	0.07+0.01	 	 	R	 	 	 	17 42 37.000	-28 50 06.000	5.01	85035
266.45333	-28.85415	0.07+0.01	0.101	0.0250	R	 	 	E-11	17 42 38.300	-28 50 06.000	4.995	89049
266.45833	-28.85385	0.07+0.01	0.101	0.0250	R	 	 	E-10	17 42 39.500	-28 50 05.000	4.995	89049
266.29371	-28.85326	0.00+0.19	0.020	0.1300	O	 	S 17	 	17 42 00.000	-28 50 00.000	0.6562	70008
266.29371	-28.85326	0.00+0.19	0.020	0.1300	O	 	 	 	17 42 00.000	-28 50 00.000	0.6563	90032
266.40289	-28.85273	0.07+0.04	0.074	0.0500	R	 	 	W-2	17 42 26.200	-28 50 00.000	4.995	89049
266.44332	-28.85253	0.07+0.01	0.101	0.0250	R	 	 	E-9	17 42 35.900	-28 50 00.000	4.995	89049
266.45164	-28.85138	0.07+0.01	0.101	0.0250	R	 	 	E-8	17 42 37.900	-28 49 56.000	4.995	89049
266.44706	-28.85085	0.07+0.01	 	 	R	 	 	 	17 42 36.800	-28 49 54.000	10.7	76056
266.44788	-28.85001	0.07+0.01	0.101	0.0250	R	 	 	E-7	17 42 37.000	-28 49 51.000	4.995	89049
266.44329	-28.84920	0.07+0.01	0.101	0.0250	R	 	 	E-6	17 42 35.900	-28 49 48.000	4.995	89049
266.39994	-28.84719	0.07+0.04	0.074	0.0500	R	 	 	W-1	17 42 25.500	-28 49 40.000	4.995	89049
266.43952	-28.84561	0.07+0.01	 	 	R	 	 	 	17 42 35.000	-28 49 35.000	14.7	83082
266.44661	-28.84557	0.07+0.01	0.101	0.0250	R	 	 	E-5	17 42 36.700	-28 49 35.000	4.995	89049
266.45618	-28.84414	0.07+0.01	0.100	0.0100	IR	 	FIR 30	 	17 42 39.000	-28 49 30.000	69	84048
266.44535	-28.84419	0.07+0.01	0.101	0.0250	R	 	 	E-3	17 42 36.400	-28 49 30.000	4.995	89049
266.44326	-28.84337	0.07+0.01	0.101	0.0250	R	 	 	E-4	17 42 35.900	-28 49 27.000	4.995	89049
266.52535	-28.84269	0.18-0.05	0.135	-0.0410	R	 	 	25	17 42 55.600	-28 49 26.000	4.995	78018
266.53117	-28.84044	0.18-0.05	0.140	-0.0400	IR	 	FIR 32	(25)	17 42 57.000	-28 49 18.000	69	84048
266.44157	-28.84060	0.07+0.01	0.098	0.0230	R	 	 	20	17 42 35.500	-28 49 17.000	4.995	78018
266.44198	-28.83976	0.07+0.01	0.101	0.0250	R	 	 	E-2	17 42 35.600	-28 49 14.000	4.995	89049
266.44113	-28.83699	0.07+0.01	0.101	0.0250	R	 	 	E-1	17 42 35.400	-28 49 04.000	4.995	89049
266.21859	-28.83696	0.00+0.19	 	 	O	 	RCW 138	 	17 41 42.000	-28 49 00.000	0.6563	60001
267.16874	-28.83235	0.50-0.75	0.390	-0.5400	R	 	 	 	17 45 30.000	-28 49 00.000	5.01	85035
267.04371	-28.83129	0.39-0.42	 	 	R	 	 	 	17 45 00.000	-28 48 54.000	22.2	86050
266.44778	-28.83418	0.07+0.01	 	 	R	 	 	 	17 42 37.000	-28 48 54.000	22.2	86050
266.53445	-28.83181	0.18-0.05	0.148	-0.0420	IR	 	 	IRS42	17 42 57.800	-28 48 47.000	9.7	93076
266.53445	-28.83181	0.18-0.05	0.148	-0.0420	IR	 	 	IRS42	17 42 57.800	-28 48 47.000	10.3	93076
266.53445	-28.83181	0.18-0.05	0.148	-0.0420	IR	 	 	IRS42	17 42 57.800	-28 48 47.000	4.8	93076
266.53445	-28.83181	0.18-0.05	0.148	-0.0420	IR	 	 	IRS42	17 42 57.800	-28 48 47.000	3.6	93076
266.53445	-28.83181	0.18-0.05	0.148	-0.0420	IR	 	 	IRS42	17 42 57.800	-28 48 47.000	2.2	93076
266.53445	-28.83181	0.18-0.05	0.148	-0.0420	IR	 	 	IRS42	17 42 57.800	-28 48 47.000	1.65	93076
266.53445	-28.83181	0.18-0.05	0.148	-0.0420	IR	 	 	IRS42	17 42 57.800	-28 48 47.000	1.25	93076
266.55987	-28.83169	0.18-0.05	0.160	-0.0610	R	 	 	27	17 43 03.900	-28 48 47.000	4.995	78018
266.56321	-28.83140	0.18-0.05	0.162	-0.0640	R	 	 	29	17 43 04.700	-28 48 46.000	4.995	78018
266.56820	-28.83082	0.18-0.05	0.164	-0.0670	IR	 	 	IRS7	17 43 05.900	-28 48 44.000	3.78	94071
266.56820	-28.83082	0.18-0.05	0.164	-0.0670	IR	 	 	IRS7	17 43 05.900	-28 48 44.000	2.19	94071
266.56820	-28.83082	0.18-0.05	0.164	-0.0670	IR	 	 	IRS7	17 43 05.900	-28 48 44.000	1.64	94071
266.56820	-28.83082	0.18-0.05	0.164	-0.0670	IR	 	 	IRS7	17 43 05.900	-28 48 44.000	1.25	94071
266.56820	-28.83082	0.18-0.05	0.164	-0.0670	IR	 	 	IRS7	17 43 05.900	-28 48 44.000	3.78	94071
266.56820	-28.83082	0.18-0.05	0.164	-0.0670	IR	 	 	IRS7	17 43 05.900	-28 48 44.000	2.19	94071
266.56820	-28.83082	0.18-0.05	0.164	-0.0670	IR	 	 	IRS7	17 43 05.900	-28 48 44.000	1.64	94071
266.56820	-28.83082	0.18-0.05	0.164	-0.0670	IR	 	 	IRS7	17 43 05.900	-28 48 44.000	2.2	92025
266.56820	-28.83082	0.18-0.05	0.164	-0.0670	IR	 	 	IRS7	17 43 05.900	-28 48 44.000	1.65	92025
266.56820	-28.83082	0.18-0.05	0.164	-0.0670	IR	 	 	IRS7	17 43 05.900	-28 48 44.000	1.25	92025
266.55861	-28.83003	0.18-0.05	0.161	-0.0600	IR	 	RAFGL 2004	Quintuplet	17 43 03.600	-28 48 41.000	4.2	83057
266.55861	-28.83003	0.18-0.05	0.161	-0.0600	IR	 	AFGL 2004	 	17 43 03.600	-28 48 41.000	3.5	77001
266.55861	-28.83003	0.18-0.05	0.161	-0.0600	IR	 	AFGL 2004	 	17 43 03.600	-28 48 41.000	2.2	77001
266.55861	-28.83003	0.18-0.05	0.161	-0.0600	IR	 	AFGL 2004	 	17 43 03.600	-28 48 41.000	1.65	77001
266.55778	-28.83003	0.18-0.05	0.160	-0.0590	IR	 	17430-2848	VR5	17 43 03.400	-28 48 41.000	100	86012
266.55778	-28.83003	0.18-0.05	0.160	-0.0590	IR	 	17430-2848	 	17 43 03.400	-28 48 41.000	60	86012
266.55778	-28.83003	0.18-0.05	0.160	-0.0590	IR	 	17430-2848	 	17 43 03.400	-28 48 41.000	25	86012
266.55778	-28.83003	0.18-0.05	0.160	-0.0590	IR	 	17430-2848	 	17 43 03.400	-28 48 41.000	12	86012
266.56611	-28.82999	0.18-0.05	0.164	-0.0650	IR	 	 	IRS26	17 43 05.400	-28 48 41.000	18.1	93076
266.56611	-28.82999	0.18-0.05	0.164	-0.0650	IR	 	 	IRS26	17 43 05.400	-28 48 41.000	9.7	93076
266.56611	-28.82999	0.18-0.05	0.164	-0.0650	IR	 	 	IRS26	17 43 05.400	-28 48 41.000	10.3	93076
266.56611	-28.82999	0.18-0.05	0.164	-0.0650	IR	 	 	IRS26	17 43 05.400	-28 48 41.000	4.8	93076
266.56611	-28.82999	0.18-0.05	0.164	-0.0650	IR	 	 	IRSC	17 43 05.400	-28 48 41.000	4.8	88035
266.56611	-28.82999	0.18-0.05	0.164	-0.0650	IR	 	 	IRS26	17 43 05.400	-28 48 41.000	3.6	93076
266.56611	-28.82999	0.18-0.05	0.164	-0.0650	IR	 	 	IRSC	17 43 05.400	-28 48 41.000	3.5	88035
266.56611	-28.82999	0.18-0.05	0.164	-0.0650	IR	 	 	IRSC	17 43 05.400	-28 48 41.000	2.2	88035
266.56611	-28.82999	0.18-0.05	0.164	-0.0650	IR	 	 	IRS26	17 43 05.400	-28 48 41.000	2.2	93076
266.56611	-28.82999	0.18-0.05	0.164	-0.0650	IR	 	 	IRS26	17 43 05.400	-28 48 41.000	1.65	93076
266.56611	-28.82999	0.18-0.05	0.164	-0.0650	IR	 	 	IRSC	17 43 05.400	-28 48 41.000	1.65	88035
266.56611	-28.82999	0.18-0.05	0.164	-0.0650	IR	 	 	IRS26	17 43 05.400	-28 48 41.000	1.25	93076
266.56570	-28.82972	0.18-0.05	0.164	-0.0650	IR	 	 	GCS4	17 43 05.300	-28 48 40.000	10.2	90078
266.56570	-28.82972	0.18-0.05	0.164	-0.0650	IR	 	 	GCS4	17 43 05.300	-28 48 40.000	3.5	90078
266.56110	-28.82863	0.18-0.05	0.163	-0.0610	IR	 	 	IRSB	17 43 04.200	-28 48 36.000	4.8	88035
266.56110	-28.82863	0.18-0.05	0.163	-0.0610	IR	 	 	IRSB	17 43 04.200	-28 48 36.000	3.5	88035
266.56110	-28.82863	0.18-0.05	0.163	-0.0610	IR	 	 	IRSB	17 43 04.200	-28 48 36.000	2.2	88035
266.56110	-28.82863	0.18-0.05	0.163	-0.0610	IR	 	 	IRSB	17 43 04.200	-28 48 36.000	1.65	88035
266.56110	-28.82863	0.18-0.05	0.163	-0.0610	IR	 	 	IRSB	17 43 04.200	-28 48 36.000	1.25	88035
266.56152	-28.82835	0.18-0.05	0.163	-0.0610	IR	 	 	IRS24	17 43 04.300	-28 48 35.000	18.1	93076
266.56152	-28.82835	0.18-0.05	0.163	-0.0610	IR	 	 	IRS24	17 43 04.300	-28 48 35.000	9.7	93076
266.56152	-28.82835	0.18-0.05	0.163	-0.0610	IR	 	 	IRS24	17 43 04.300	-28 48 35.000	10.3	93076
266.56152	-28.82835	0.18-0.05	0.163	-0.0610	IR	 	 	IRS24	17 43 04.300	-28 48 35.000	4.8	93076
266.56152	-28.82835	0.18-0.05	0.163	-0.0610	IR	 	 	IRS24	17 43 04.300	-28 48 35.000	3.6	93076
266.56152	-28.82835	0.18-0.05	0.163	-0.0610	IR	 	 	IRS24	17 43 04.300	-28 48 35.000	2.2	93076
266.56152	-28.82835	0.18-0.05	0.163	-0.0610	IR	 	 	IRS24	17 43 04.300	-28 48 35.000	1.65	93076
266.56152	-28.82835	0.18-0.05	0.163	-0.0610	IR	 	 	IRS24	17 43 04.300	-28 48 35.000	1.25	93076
266.56152	-28.82835	0.18-0.05	0.163	-0.0610	IR	 	 	IRS2	17 43 04.300	-28 48 35.000	3.78	94071
266.56152	-28.82835	0.18-0.05	0.163	-0.0610	IR	 	 	IRS2	17 43 04.300	-28 48 35.000	2.19	94071
266.56152	-28.82835	0.18-0.05	0.163	-0.0610	IR	 	 	IRS2	17 43 04.300	-28 48 35.000	1.64	94071
266.56152	-28.82835	0.18-0.05	0.163	-0.0610	IR	 	 	IRS2	17 43 04.300	-28 48 35.000	2.2	92025
266.56152	-28.82835	0.18-0.05	0.163	-0.0610	IR	 	 	IRS2	17 43 04.300	-28 48 35.000	1.65	92025
266.56152	-28.82835	0.18-0.05	0.163	-0.0610	IR	 	 	IRS2	17 43 04.300	-28 48 35.000	1.25	92025
266.58736	-28.82822	0.18-0.05	0.175	-0.0800	R	 	 	31	17 43 10.500	-28 48 35.000	4.995	78018
266.56152	-28.82807	0.18-0.05	0.163	-0.0610	IR	 	 	GCS3-2	17 43 04.300	-28 48 34.000	10.2	90078
266.56152	-28.82807	0.18-0.05	0.163	-0.0610	IR	 	 	GCS3-2	17 43 04.300	-28 48 34.000	4.67	90078
266.56152	-28.82807	0.18-0.05	0.163	-0.0610	IR	 	 	GCS3-2	17 43 04.300	-28 48 34.000	3.5	90078
266.56152	-28.82807	0.18-0.05	0.163	-0.0610	IR	 	 	GCS3-2	17 43 04.300	-28 48 34.000	2.23	90078
266.55943	-28.82803	0.18-0.05	0.163	-0.0590	IR	 	 	GCS3-4	17 43 03.800	-28 48 33.800	10.2	90078
266.55943	-28.82803	0.18-0.05	0.163	-0.0590	IR	 	 	GCS3-4	17 43 03.800	-28 48 33.800	4.67	90078
266.55943	-28.82803	0.18-0.05	0.163	-0.0590	IR	 	 	GCS3-4	17 43 03.800	-28 48 33.800	3.5	90078
266.55943	-28.82803	0.18-0.05	0.163	-0.0590	IR	 	 	GCS3-4	17 43 03.800	-28 48 33.800	2.23	90078
266.56610	-28.82777	0.18-0.05	0.166	-0.0640	IR	 	 	IRS8	17 43 05.400	-28 48 33.000	3.78	94071
266.56610	-28.82777	0.18-0.05	0.166	-0.0640	IR	 	 	IRS8	17 43 05.400	-28 48 33.000	2.19	94071
266.56610	-28.82777	0.18-0.05	0.166	-0.0640	IR	 	 	IRS8	17 43 05.400	-28 48 33.000	1.64	94071
266.56610	-28.82777	0.18-0.05	0.166	-0.0640	IR	 	 	IRS8	17 43 05.400	-28 48 33.000	2.2	92025
266.56610	-28.82777	0.18-0.05	0.166	-0.0640	IR	 	 	IRS8	17 43 05.400	-28 48 33.000	1.65	92025
266.56610	-28.82777	0.18-0.05	0.166	-0.0640	IR	 	 	IRS8	17 43 05.400	-28 48 33.000	1.25	92025
266.55860	-28.82725	0.18-0.05	0.163	-0.0590	IR	 	 	IRSA	17 43 03.600	-28 48 31.000	4.8	88035
266.55860	-28.82725	0.18-0.05	0.163	-0.0590	IR	 	 	IRSA	17 43 03.600	-28 48 31.000	3.5	88035
266.55860	-28.82725	0.18-0.05	0.163	-0.0590	IR	 	 	IRSA	17 43 03.600	-28 48 31.000	2.2	88035
266.55860	-28.82725	0.18-0.05	0.163	-0.0590	IR	 	 	IRSA	17 43 03.600	-28 48 31.000	1.65	88035
266.55901	-28.82725	0.18-0.05	0.163	-0.0590	IR	 	 	IRS1	17 43 03.700	-28 48 31.000	3.78	94071
266.55901	-28.82725	0.18-0.05	0.163	-0.0590	IR	 	 	IRS1	17 43 03.700	-28 48 31.000	2.19	94071
266.55901	-28.82725	0.18-0.05	0.163	-0.0590	IR	 	 	IRS1	17 43 03.700	-28 48 31.000	1.64	94071
266.55901	-28.82725	0.18-0.05	0.163	-0.0590	IR	 	 	IRS1	17 43 03.700	-28 48 31.000	2.2	92025
266.55901	-28.82725	0.18-0.05	0.163	-0.0590	IR	 	 	IRS1	17 43 03.700	-28 48 31.000	1.65	92025
266.56568	-28.82694	0.18-0.05	0.164	-0.0650	IR	 	 	IRS3	17 43 05.300	-28 48 30.000	3.78	94071
266.56568	-28.82694	0.18-0.05	0.164	-0.0650	IR	 	 	IRS3	17 43 05.300	-28 48 30.000	2.19	94071
266.56568	-28.82694	0.18-0.05	0.164	-0.0650	IR	 	 	IRS3	17 43 05.300	-28 48 30.000	1.64	94071
266.56568	-28.82694	0.18-0.05	0.164	-0.0650	IR	 	 	IRS3	17 43 05.300	-28 48 30.000	2.2	92025
266.56568	-28.82694	0.18-0.05	0.164	-0.0650	IR	 	 	IRS3	17 43 05.300	-28 48 30.000	1.65	92025
266.56568	-28.82694	0.18-0.05	0.164	-0.0650	IR	 	 	IRS3	17 43 05.300	-28 48 30.000	1.25	92025
266.56151	-28.82668	0.18-0.05	0.165	-0.0600	IR	 	 	IRS4	17 43 04.300	-28 48 29.000	3.78	94071
266.56151	-28.82668	0.18-0.05	0.165	-0.0600	IR	 	 	IRS4	17 43 04.300	-28 48 29.000	2.19	94071
266.56151	-28.82668	0.18-0.05	0.165	-0.0600	IR	 	 	IRS4	17 43 04.300	-28 48 29.000	1.64	94071
266.56151	-28.82668	0.18-0.05	0.165	-0.0600	IR	 	 	IRS4	17 43 04.300	-28 48 29.000	2.2	92025
266.56151	-28.82668	0.18-0.05	0.165	-0.0600	IR	 	 	IRS4	17 43 04.300	-28 48 29.000	1.65	92025
266.56184	-28.82624	0.18-0.05	0.165	-0.0600	IR	 	 	GCS3-1	17 43 04.380	-28 48 27.400	10.2	90078
266.56184	-28.82624	0.18-0.05	0.165	-0.0600	IR	 	 	GCS3-1	17 43 04.380	-28 48 27.400	4.67	90078
266.56184	-28.82624	0.18-0.05	0.165	-0.0600	IR	 	 	GCS3-1	17 43 04.380	-28 48 27.400	3.5	90078
266.56184	-28.82624	0.18-0.05	0.165	-0.0600	IR	 	 	GCS3-1	17 43 04.380	-28 48 27.400	2.23	90078
266.55984	-28.82586	0.18-0.05	0.165	-0.0580	IR	 	 	IRS9	17 43 03.900	-28 48 26.000	3.78	94071
266.55984	-28.82586	0.18-0.05	0.165	-0.0580	IR	 	 	IRS9	17 43 03.900	-28 48 26.000	2.19	94071
266.55984	-28.82586	0.18-0.05	0.165	-0.0580	IR	 	 	IRS9	17 43 03.900	-28 48 26.000	1.64	94071
266.55984	-28.82586	0.18-0.05	0.165	-0.0580	IR	 	 	IRS9	17 43 03.900	-28 48 26.000	2.2	92025
266.55984	-28.82586	0.18-0.05	0.165	-0.0580	IR	 	 	IRS9	17 43 03.900	-28 48 26.000	1.65	92025
266.56008	-28.82544	0.18-0.05	0.165	-0.0580	IR	 	 	GCS3-3	17 43 03.960	-28 48 24.500	10.2	90078
266.56008	-28.82544	0.18-0.05	0.165	-0.0580	IR	 	 	GCS3-3	17 43 03.960	-28 48 24.500	4.67	90078
266.56008	-28.82544	0.18-0.05	0.165	-0.0580	IR	 	 	GCS3-3	17 43 03.960	-28 48 24.500	3.5	90078
266.56008	-28.82544	0.18-0.05	0.165	-0.0580	IR	 	 	GCS3-3	17 43 03.960	-28 48 24.500	2.23	90078
266.56275	-28.82501	0.18-0.05	0.167	-0.0600	IR	 	 	IRS5	17 43 04.600	-28 48 23.000	3.78	94071
266.56275	-28.82501	0.18-0.05	0.167	-0.0600	IR	 	 	IRS5	17 43 04.600	-28 48 23.000	2.19	94071
266.56275	-28.82501	0.18-0.05	0.167	-0.0600	IR	 	 	IRS5	17 43 04.600	-28 48 23.000	1.64	94071
266.56275	-28.82501	0.18-0.05	0.167	-0.0600	IR	 	 	IRS5	17 43 04.600	-28 48 23.000	2.2	92025
266.56275	-28.82501	0.18-0.05	0.167	-0.0600	IR	 	 	IRS5	17 43 04.600	-28 48 23.000	1.65	92025
266.55816	-28.82392	0.18-0.05	0.166	-0.0560	R	 	 	28	17 43 03.500	-28 48 19.000	4.995	78018
266.62608	-28.82331	0.20-0.11	0.197	-0.1070	R	 	 	39	17 43 19.800	-28 48 18.000	4.995	78018
266.45980	-28.82273	0.12+0.02	 	 	IR	 	Cluster(30 e	m.stars)	17 42 39.900	-28 48 13.000	2.23	95101
266.45980	-28.82273	0.12+0.02	0.122	0.0180	IR	 	 	IRS17	17 42 39.900	-28 48 13.000	10.3	93076
266.45980	-28.82273	0.12+0.02	0.122	0.0180	IR	 	 	IRS17	17 42 39.900	-28 48 13.000	4.8	93076
266.45980	-28.82273	0.12+0.02	0.122	0.0180	IR	 	 	IRS17	17 42 39.900	-28 48 13.000	3.5	93076
266.45980	-28.82273	0.12+0.02	0.122	0.0180	IR	 	 	IRS17	17 42 39.900	-28 48 13.000	2.2	93076
